measure,sex,age,risk,year,val,upper,lower
Deaths,Female,40 to 44,Occupational exposure to formaldehyde,2010,0.01124194,0.030813099,0.000378741
Deaths,Both,40 to 44,Tobacco,2010,0.266809169,0.382791773,0.154740713
Deaths,Both,40 to 44,Alcohol use,2010,0.475117264,0.591211833,0.358565386
Deaths,Both,40 to 44,Occupational exposure to formaldehyde,2010,0.02339944,0.049251165,0.005126353
Deaths,Male,45 to 49,Tobacco,2010,1.007200721,1.370549559,0.647596077
Deaths,Male,45 to 49,Alcohol use,2010,1.415035946,1.731081562,1.100394476
Deaths,Male,45 to 49,Occupational exposure to formaldehyde,2010,0.049215612,0.130146128,0.002264056
Deaths,Female,45 to 49,Tobacco,2010,0.026693653,0.044291718,0.012596374
Deaths,Female,45 to 49,Alcohol use,2010,0.091978907,0.138925409,0.055800961
Deaths,Female,45 to 49,Occupational exposure to formaldehyde,2010,0.014413261,0.037209858,0.000421597
Deaths,Both,45 to 49,Tobacco,2010,0.527592246,0.718509625,0.338424721
Deaths,Both,45 to 49,Alcohol use,2010,0.767871443,0.948435859,0.591877818
Deaths,Both,45 to 49,Occupational exposure to formaldehyde,2010,0.032192275,0.072201862,0.005958553
Deaths,Male,50 to 54,Tobacco,2010,1.444495063,1.898066753,1.006081697
Deaths,Male,50 to 54,Alcohol use,2010,1.795349231,2.18962926,1.393809141
Deaths,Male,50 to 54,Occupational exposure to formaldehyde,2010,0.030842283,0.079816516,0.001108616
Deaths,Female,50 to 54,Tobacco,2010,0.047286674,0.075578393,0.022481905
Deaths,Female,50 to 54,Alcohol use,2010,0.128974396,0.185076247,0.079751902
Deaths,Female,50 to 54,Occupational exposure to formaldehyde,2010,0.008748907,0.023770937,0.000255271
Deaths,Both,50 to 54,Tobacco,2010,0.760483941,1.004256145,0.524434111
Deaths,Both,50 to 54,Alcohol use,2010,0.979566182,1.204332914,0.755566125
Deaths,Both,50 to 54,Occupational exposure to formaldehyde,2010,0.020026348,0.045104838,0.003619406
Deaths,Male,55 to 59,Tobacco,2010,2.121745962,2.734335495,1.48313957
Deaths,Male,55 to 59,Alcohol use,2010,2.441414485,2.989409491,1.868453668
Deaths,Male,55 to 59,Occupational exposure to formaldehyde,2010,0.036110122,0.090248777,0.002931463
Deaths,Female,55 to 59,Tobacco,2010,0.072947529,0.111825822,0.039562676
Deaths,Female,55 to 59,Alcohol use,2010,0.164090372,0.244836943,0.098112084
Deaths,Female,55 to 59,Occupational exposure to formaldehyde,2010,0.009931984,0.026081726,0.000183078
Deaths,Both,55 to 59,Tobacco,2010,1.103264037,1.433924582,0.770951603
Deaths,Both,55 to 59,Alcohol use,2010,1.309329743,1.611127226,0.994230539
Deaths,Both,55 to 59,Occupational exposure to formaldehyde,2010,0.02309666,0.051138949,0.004778774
Deaths,Male,60 to 64,Tobacco,2010,2.696413039,3.440390953,1.931261602
Deaths,Male,60 to 64,Alcohol use,2010,2.868678368,3.543738082,2.214919991
Deaths,Male,60 to 64,Occupational exposure to formaldehyde,2010,0.034375077,0.088942992,0.000646383
Deaths,Female,60 to 64,Tobacco,2010,0.122302066,0.182095314,0.071583776
Deaths,Female,60 to 64,Alcohol use,2010,0.214892862,0.331555582,0.13117527
Deaths,Female,60 to 64,Occupational exposure to formaldehyde,2010,0.010003469,0.024974687,0.000534923
Deaths,Both,60 to 64,Tobacco,2010,1.410886016,1.801125834,1.006016911
Deaths,Both,60 to 64,Alcohol use,2010,1.543361387,1.921423037,1.175084889
Deaths,Both,60 to 64,Occupational exposure to formaldehyde,2010,0.022203745,0.050613767,0.004306456
Deaths,Male,65 to 69,Tobacco,2010,3.067576137,3.90249033,2.205178492
Deaths,Male,65 to 69,Alcohol use,2010,3.020923753,3.696468902,2.301011434
Deaths,Male,65 to 69,Occupational exposure to formaldehyde,2010,0.022512092,0.060178617,0.001037789
Deaths,Female,65 to 69,Tobacco,2010,0.170201929,0.252001799,0.101972146
Deaths,Female,65 to 69,Alcohol use,2010,0.213502016,0.31392786,0.127544534
Deaths,Female,65 to 69,Occupational exposure to formaldehyde,2010,0.005831969,0.014714319,0.000182109
Deaths,Both,65 to 69,Tobacco,2010,1.599629636,2.045836586,1.157473811
Deaths,Both,65 to 69,Alcohol use,2010,1.598551419,1.98735245,1.208664346
Deaths,Both,65 to 69,Occupational exposure to formaldehyde,2010,0.014061155,0.032627765,0.002640968
Deaths,Male,70 to 74,Tobacco,2010,3.647391305,4.633161869,2.609151579
Deaths,Male,70 to 74,Alcohol use,2010,3.361369042,4.190319614,2.525565115
Deaths,Male,70 to 74,Occupational exposure to formaldehyde,2010,0.027711457,0.074547477,0.000516665
Deaths,Female,70 to 74,Tobacco,2010,0.255964994,0.375159866,0.154243295
Deaths,Female,70 to 74,Alcohol use,2010,0.291629364,0.437242856,0.172319081
Deaths,Female,70 to 74,Occupational exposure to formaldehyde,2010,0.010046592,0.026235849,0.000345441
Deaths,Both,70 to 74,Tobacco,2010,1.877685777,2.392560619,1.345540516
Deaths,Both,70 to 74,Alcohol use,2010,1.759525221,2.211390236,1.31986648
Deaths,Both,70 to 74,Occupational exposure to formaldehyde,2010,0.018493622,0.041411826,0.004028436
Deaths,Male,75 to 79,Tobacco,2010,3.728646767,4.761501706,2.666165476
Deaths,Male,75 to 79,Alcohol use,2010,3.14935622,3.955014211,2.284284489
Deaths,Male,75 to 79,Occupational exposure to formaldehyde,2010,0.01338183,0.036581559,0.000226315
Deaths,Female,75 to 79,Tobacco,2010,0.270276642,0.391534847,0.164063688
Deaths,Female,75 to 79,Alcohol use,2010,0.308779467,0.468826242,0.181208393
Deaths,Female,75 to 79,Occupational exposure to formaldehyde,2010,0.005601768,0.014515767,0.000151845
Deaths,Both,75 to 79,Tobacco,2010,1.862289694,2.366016725,1.332263707
Deaths,Both,75 to 79,Alcohol use,2010,1.61639985,2.053519408,1.177257687
Deaths,Both,75 to 79,Occupational exposure to formaldehyde,2010,0.009183213,0.019685403,0.002140807
Deaths,Male,<1 year,Tobacco,2010,0,0,0
Deaths,Male,<1 year,Alcohol use,2010,0,0,0
Deaths,Male,<1 year,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Female,<1 year,Tobacco,2010,0,0,0
Deaths,Female,<1 year,Alcohol use,2010,0,0,0
Deaths,Female,<1 year,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Both,<1 year,Tobacco,2010,0,0,0
Deaths,Both,<1 year,Alcohol use,2010,0,0,0
Deaths,Both,<1 year,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Male,80 to 84,Tobacco,2010,3.947010797,4.959519876,2.887918572
Deaths,Male,80 to 84,Alcohol use,2010,2.949142018,3.772692858,2.112635447
Deaths,Male,80 to 84,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Female,80 to 84,Tobacco,2010,0.350808673,0.521095055,0.214673145
Deaths,Female,80 to 84,Alcohol use,2010,0.374799642,0.581413109,0.2156185
Deaths,Female,80 to 84,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Both,80 to 84,Tobacco,2010,1.904844602,2.397905668,1.386420272
Deaths,Both,80 to 84,Alcohol use,2010,1.487256731,1.918107991,1.056217665
Deaths,Both,80 to 84,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Male,85 to 89,Tobacco,2010,4.208159217,5.290446434,3.101212141
Deaths,Male,85 to 89,Alcohol use,2010,3.201958021,4.053237604,2.291850583
Deaths,Male,85 to 89,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Female,85 to 89,Tobacco,2010,0.319926451,0.475454998,0.193209173
Deaths,Female,85 to 89,Alcohol use,2010,0.436426762,0.653167184,0.254894519
Deaths,Female,85 to 89,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Both,85 to 89,Tobacco,2010,1.747244706,2.223636762,1.285579029
Deaths,Both,85 to 89,Alcohol use,2010,1.451616306,1.872070192,1.025726405
Deaths,Both,85 to 89,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Male,90 to 94,Tobacco,2010,3.355463956,4.328608417,2.426804146
Deaths,Male,90 to 94,Alcohol use,2010,2.661232268,3.408068056,1.862234928
Deaths,Male,90 to 94,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Female,90 to 94,Tobacco,2010,0.366070203,0.542629944,0.216965613
Deaths,Female,90 to 94,Alcohol use,2010,0.518725934,0.773673489,0.29951667
Deaths,Female,90 to 94,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Both,90 to 94,Tobacco,2010,1.216554466,1.584727154,0.870128589
Deaths,Both,90 to 94,Alcohol use,2010,1.128270233,1.478367684,0.764701057
Deaths,Both,90 to 94,Occupational exposure to formaldehyde,2010,0,0,0
Deaths,Male,15 to 19,Alcohol use,2009,0.015170294,0.021720697,0.00940209
Deaths,Male,15 to 19,Occupational exposure to formaldehyde,2009,0.000528985,0.001384038,1.03E-05
Deaths,Female,15 to 19,Alcohol use,2009,0.001592621,0.002366636,0.000896372
Deaths,Female,15 to 19,Occupational exposure to formaldehyde,2009,0.000236515,0.000600651,7.95E-06
Deaths,Both,15 to 19,Alcohol use,2009,0.008624024,0.012282061,0.005410162
Deaths,Both,15 to 19,Occupational exposure to formaldehyde,2009,0.000387975,0.000867088,8.95E-05
Deaths,Male,20 to 24,Alcohol use,2009,0.048088953,0.063584207,0.034329671
Deaths,Male,20 to 24,Occupational exposure to formaldehyde,2009,0.001660065,0.004269405,6.91E-05
Deaths,Female,20 to 24,Alcohol use,2009,0.004748895,0.007195721,0.002659946
Deaths,Female,20 to 24,Occupational exposure to formaldehyde,2009,0.000753469,0.001931437,2.45E-05
Deaths,Both,20 to 24,Alcohol use,2009,0.02681675,0.035531748,0.019046091
Deaths,Both,20 to 24,Occupational exposure to formaldehyde,2009,0.001215088,0.002687771,0.000294059
Deaths,Male,25 to 29,Alcohol use,2009,0.09124417,0.118635397,0.067825452
Deaths,Male,25 to 29,Occupational exposure to formaldehyde,2009,0.008043437,0.019767019,0.000169836
Deaths,Female,25 to 29,Alcohol use,2009,0.008194468,0.01224307,0.00489059
Deaths,Female,25 to 29,Occupational exposure to formaldehyde,2009,0.004126811,0.010662666,0.000180006
Deaths,Both,25 to 29,Alcohol use,2009,0.050140741,0.065127213,0.037092729
Deaths,Both,25 to 29,Occupational exposure to formaldehyde,2009,0.006104998,0.012477682,0.001319788
Deaths,Male,30 to 34,Tobacco,2009,0.044873034,0.074792922,0.018040712
Deaths,Male,30 to 34,Alcohol use,2009,0.19227735,0.242037559,0.144164258
Deaths,Male,30 to 34,Occupational exposure to formaldehyde,2009,0.010949973,0.028251036,-6.71E-05
Deaths,Female,30 to 34,Tobacco,2009,0.00152411,0.002764526,0.000503956
Deaths,Female,30 to 34,Alcohol use,2009,0.015872565,0.024130388,0.009442191
Deaths,Female,30 to 34,Occupational exposure to formaldehyde,2009,0.004876682,0.012321198,0.000341451
Deaths,Both,30 to 34,Tobacco,2009,0.023518829,0.039312461,0.009389431
Deaths,Both,30 to 34,Alcohol use,2009,0.105378215,0.1331248,0.077906342
Deaths,Both,30 to 34,Occupational exposure to formaldehyde,2009,0.007958196,0.01669178,0.001751554
Deaths,Male,35 to 39,Tobacco,2009,0.196429019,0.297200122,0.097054918
Deaths,Male,35 to 39,Alcohol use,2009,0.44273378,0.553300286,0.340148266
Deaths,Male,35 to 39,Occupational exposure to formaldehyde,2009,0.025807624,0.062974579,0.000821785
Deaths,Female,35 to 39,Tobacco,2009,0.005312594,0.009411714,0.002001962
Deaths,Female,35 to 39,Alcohol use,2009,0.030358365,0.045324264,0.018464223
Deaths,Female,35 to 39,Occupational exposure to formaldehyde,2009,0.009252338,0.024065582,0.000474705
Deaths,Both,35 to 39,Tobacco,2009,0.102863189,0.155824522,0.050388686
Deaths,Both,35 to 39,Alcohol use,2009,0.240845072,0.301948907,0.183235339
Deaths,Both,35 to 39,Occupational exposure to formaldehyde,2009,0.017702569,0.038129669,0.004002799
Deaths,Male,40 to 44,Tobacco,2009,0.534527581,0.755952153,0.311578792
Deaths,Male,40 to 44,Alcohol use,2009,0.891231084,1.111327361,0.679509548
Deaths,Male,40 to 44,Occupational exposure to formaldehyde,2009,0.036905639,0.088344786,0.002272684
Deaths,Female,40 to 44,Tobacco,2009,0.014071943,0.024034748,0.005944732
Deaths,Female,40 to 44,Alcohol use,2009,0.065810602,0.09634222,0.03973281
Deaths,Female,40 to 44,Occupational exposure to formaldehyde,2009,0.011990805,0.032487567,0.000369414
Deaths,Both,40 to 44,Tobacco,2009,0.279702893,0.397269605,0.162011536
Deaths,Both,40 to 44,Alcohol use,2009,0.487089978,0.608878757,0.369751243
Deaths,Both,40 to 44,Occupational exposure to formaldehyde,2009,0.024706877,0.052749471,0.005506204
Deaths,Male,45 to 49,Tobacco,2009,1.010419067,1.346512204,0.65534615
Deaths,Male,45 to 49,Alcohol use,2009,1.387104158,1.689624798,1.082327394
Deaths,Male,45 to 49,Occupational exposure to formaldehyde,2009,0.047921076,0.125470861,0.002156158
Deaths,Female,45 to 49,Tobacco,2009,0.027363215,0.044957475,0.012392522
Deaths,Female,45 to 49,Alcohol use,2009,0.08923337,0.132290622,0.054767333
Deaths,Female,45 to 49,Occupational exposure to formaldehyde,2009,0.013926362,0.036728759,0.000420713
Deaths,Both,45 to 49,Tobacco,2009,0.530649249,0.708643679,0.343003378
Deaths,Both,45 to 49,Alcohol use,2009,0.753692303,0.925738634,0.580016557
Deaths,Both,45 to 49,Occupational exposure to formaldehyde,2009,0.031330322,0.069607636,0.005645493
Deaths,Male,50 to 54,Tobacco,2009,1.499348768,1.96024742,1.02363143
Deaths,Male,50 to 54,Alcohol use,2009,1.838596585,2.247340371,1.428290991
Deaths,Male,50 to 54,Occupational exposure to formaldehyde,2009,0.032271221,0.085211592,0.001084063
Deaths,Female,50 to 54,Tobacco,2009,0.048141454,0.076258523,0.023400649
Deaths,Female,50 to 54,Alcohol use,2009,0.131567136,0.187955354,0.081718697
Deaths,Female,50 to 54,Occupational exposure to formaldehyde,2009,0.009321036,0.025051913,0.000285971
Deaths,Both,50 to 54,Tobacco,2009,0.789524954,1.036880097,0.536948378
Deaths,Both,50 to 54,Alcohol use,2009,1.00364341,1.228732993,0.774063894
Deaths,Both,50 to 54,Occupational exposure to formaldehyde,2009,0.02104568,0.048055709,0.003887223
Deaths,Male,55 to 59,Tobacco,2009,2.155943024,2.779337996,1.537746451
Deaths,Male,55 to 59,Alcohol use,2009,2.443496209,3.019089287,1.900521301
Deaths,Male,55 to 59,Occupational exposure to formaldehyde,2009,0.035185837,0.087909605,0.002951999
Deaths,Female,55 to 59,Tobacco,2009,0.076689046,0.11711542,0.041969376
Deaths,Female,55 to 59,Alcohol use,2009,0.167094047,0.247585335,0.0976281
Deaths,Female,55 to 59,Occupational exposure to formaldehyde,2009,0.009855462,0.026037937,0.000190083
Deaths,Both,55 to 59,Tobacco,2009,1.123350101,1.453068839,0.798242839
Deaths,Both,55 to 59,Alcohol use,2009,1.312996142,1.621311744,1.01236969
Deaths,Both,55 to 59,Occupational exposure to formaldehyde,2009,0.022606342,0.051208185,0.00444688
Deaths,Male,60 to 64,Tobacco,2009,2.721574807,3.497363721,1.974923753
Deaths,Male,60 to 64,Alcohol use,2009,2.84195898,3.524306149,2.158730841
Deaths,Male,60 to 64,Occupational exposure to formaldehyde,2009,0.03403822,0.086798818,0.000655862
Deaths,Female,60 to 64,Tobacco,2009,0.12711111,0.191130618,0.073810993
Deaths,Female,60 to 64,Alcohol use,2009,0.214397001,0.322613163,0.132644671
Deaths,Female,60 to 64,Occupational exposure to formaldehyde,2009,0.010096289,0.0249771,0.000542887
Deaths,Both,60 to 64,Tobacco,2009,1.428425725,1.83084035,1.037476297
Deaths,Both,60 to 64,Alcohol use,2009,1.532312842,1.90173715,1.161633463
Deaths,Both,60 to 64,Occupational exposure to formaldehyde,2009,0.022104931,0.049444481,0.004251635
Deaths,Male,65 to 69,Tobacco,2009,3.064160506,3.891428146,2.245739236
Deaths,Male,65 to 69,Alcohol use,2009,2.960512462,3.700126998,2.265313756
Deaths,Male,65 to 69,Occupational exposure to formaldehyde,2009,0.02228472,0.058705961,0.001031414
Deaths,Female,65 to 69,Tobacco,2009,0.173983112,0.257859318,0.105560727
Deaths,Female,65 to 69,Alcohol use,2009,0.210234862,0.313751092,0.126209383
Deaths,Female,65 to 69,Occupational exposure to formaldehyde,2009,0.005853791,0.015345652,0.000177833
Deaths,Both,65 to 69,Tobacco,2009,1.599935267,2.037046841,1.167067
Deaths,Both,65 to 69,Alcohol use,2009,1.567163429,1.964860467,1.189323269
Deaths,Both,65 to 69,Occupational exposure to formaldehyde,2009,0.013960463,0.032816123,0.002653766
Deaths,Male,70 to 74,Tobacco,2009,3.707687728,4.690911501,2.677468953
Deaths,Male,70 to 74,Alcohol use,2009,3.360017323,4.208142426,2.533977467
Deaths,Male,70 to 74,Occupational exposure to formaldehyde,2009,0.027942749,0.074726716,0.000547233
Deaths,Female,70 to 74,Tobacco,2009,0.265568622,0.392909773,0.156373478
Deaths,Female,70 to 74,Alcohol use,2009,0.296592182,0.431933159,0.174143337
Deaths,Female,70 to 74,Occupational exposure to formaldehyde,2009,0.010306439,0.027634154,0.00037158
Deaths,Both,70 to 74,Tobacco,2009,1.91089656,2.408813875,1.38224131
Deaths,Both,70 to 74,Alcohol use,2009,1.760904955,2.208008297,1.317429294
Deaths,Both,70 to 74,Occupational exposure to formaldehyde,2009,0.01873657,0.041224751,0.004060293
Deaths,Male,75 to 79,Tobacco,2009,3.760752241,4.773189337,2.743672446
Deaths,Male,75 to 79,Alcohol use,2009,3.103808689,3.928654881,2.274200945
Deaths,Male,75 to 79,Occupational exposure to formaldehyde,2009,0.01296001,0.034766534,0.000215605
Deaths,Female,75 to 79,Tobacco,2009,0.28050214,0.40226212,0.170193095
Deaths,Female,75 to 79,Alcohol use,2009,0.314615948,0.474934738,0.181381563
Deaths,Female,75 to 79,Occupational exposure to formaldehyde,2009,0.005576311,0.014913867,0.000146915
Deaths,Both,75 to 79,Tobacco,2009,1.886501445,2.390927203,1.367696873
Deaths,Both,75 to 79,Alcohol use,2009,1.601719309,2.049198614,1.164694436
Deaths,Both,75 to 79,Occupational exposure to formaldehyde,2009,0.008983599,0.019392228,0.00208464
Deaths,Male,<1 year,Tobacco,2009,0,0,0
Deaths,Male,<1 year,Alcohol use,2009,0,0,0
Deaths,Male,<1 year,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Female,<1 year,Tobacco,2009,0,0,0
Deaths,Female,<1 year,Alcohol use,2009,0,0,0
Deaths,Female,<1 year,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Both,<1 year,Tobacco,2009,0,0,0
Deaths,Both,<1 year,Alcohol use,2009,0,0,0
Deaths,Both,<1 year,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Male,80 to 84,Tobacco,2009,3.943843139,4.936537479,2.89433593
Deaths,Male,80 to 84,Alcohol use,2009,2.871837084,3.702630772,2.03804723
Deaths,Male,80 to 84,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Female,80 to 84,Tobacco,2009,0.360508271,0.525760294,0.220053428
Deaths,Female,80 to 84,Alcohol use,2009,0.379233134,0.568356214,0.224368856
Deaths,Female,80 to 84,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Both,80 to 84,Tobacco,2009,1.905853883,2.396509981,1.406789229
Deaths,Both,80 to 84,Alcohol use,2009,1.45419116,1.894096417,1.027092463
Deaths,Both,80 to 84,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Male,85 to 89,Tobacco,2009,4.211464034,5.276379454,3.107925698
Deaths,Male,85 to 89,Alcohol use,2009,3.129892496,4.00942812,2.217508534
Deaths,Male,85 to 89,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Female,85 to 89,Tobacco,2009,0.323938289,0.472995903,0.196752961
Deaths,Female,85 to 89,Alcohol use,2009,0.440464017,0.653926705,0.259686498
Deaths,Female,85 to 89,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Both,85 to 89,Tobacco,2009,1.742000071,2.20503392,1.282493306
Deaths,Both,85 to 89,Alcohol use,2009,1.421493081,1.832860126,0.982376274
Deaths,Both,85 to 89,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Male,90 to 94,Tobacco,2009,3.39496604,4.393451221,2.48708263
Deaths,Male,90 to 94,Alcohol use,2009,2.637769213,3.377475914,1.837987943
Deaths,Male,90 to 94,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Female,90 to 94,Tobacco,2009,0.370214271,0.547612274,0.22050006
Deaths,Female,90 to 94,Alcohol use,2009,0.520242134,0.767957064,0.301452131
Deaths,Female,90 to 94,Occupational exposure to formaldehyde,2009,0,0,0
Deaths,Both,90 to 94,Tobacco,2009,1.236936548,1.612744765,0.880667782
Deaths,Both,90 to 94,Alcohol use,2009,1.127005277,1.473366192,0.760225182
